,rn_numbers,top_labels
663,RG-50.042.0004,"{'camp': 13.3, 'food': 11.3, 'family': 10.4, 'fear': 5.0, 'hunger': 4.8, 'war': 4.5, 'Jewish': 4.1, 'hospital': 3.9, 'shooting': 3.9, 'school': 3.8, 'religion': 3.5, 'kill': 3.4, 'government': 3.1, 'work': 3.1, 'survive': 2.4, 'aid': 2.4, 'army': 2.3, 'Nazi': 2.1, 'police': 1.7, 'ghetto': 1.6, 'hiding': 1.5, 'prisoners': 1.5, 'buildings': 1.5, 'relocation': 1.3, 'synagogue': 1.3, 'sick': 1.1, 'russian': 0.7, 'american': 0.4, 'polish': 0.3}"
664,RG-50.042.0005,"{'camp': 17.3, 'family': 11.1, 'fear': 7.0, 'hunger': 6.7, 'food': 5.8, 'war': 5.4, 'government': 5.0, 'religion': 4.8, 'school': 4.1, 'ghetto': 3.9, 'Jewish': 3.8, 'hospital': 3.0, 'survive': 2.5, 'army': 2.3, 'work': 2.2, 'shooting': 2.1, 'Nazi': 1.8, 'relocation': 1.7, 'kill': 1.6, 'prisoners': 1.4, 'hiding': 1.0, 'police': 1.0, 'buildings': 1.0, 'sick': 0.9, 'aid': 0.9, 'synagogue': 0.6, 'polish': 0.5, 'american': 0.4, 'russian': 0.0}"
665,RG-50.042.0006,"{'family': 10.0, 'camp': 10.0, 'government': 8.8, 'fear': 7.7, 'food': 7.7, 'shooting': 6.6, 'Jewish': 4.7, 'war': 3.4, 'school': 3.3, 'aid': 3.1, 'hiding': 2.8, 'Nazi': 2.8, 'kill': 2.7, 'hospital': 2.5, 'religion': 2.5, 'army': 2.5, 'hunger': 2.4, 'buildings': 2.4, 'work': 2.3, 'relocation': 1.9, 'ghetto': 1.8, 'survive': 1.7, 'russian': 1.6, 'police': 1.4, 'prisoners': 1.2, 'polish': 0.8, 'synagogue': 0.8, 'american': 0.4, 'sick': 0.0}"
666,RG-50.042.0007,"{'family': 14.4, 'camp': 13.8, 'food': 8.9, 'fear': 6.7, 'government': 6.1, 'shooting': 5.7, 'school': 4.9, 'Jewish': 4.5, 'war': 4.5, 'hospital': 4.2, 'prisoners': 4.0, 'religion': 3.6, 'hunger': 2.8, 'Nazi': 2.2, 'american': 2.2, 'army': 1.8, 'work': 1.6, 'survive': 1.4, 'aid': 1.4, 'ghetto': 1.2, 'kill': 1.2, 'synagogue': 0.8, 'relocation': 0.6, 'buildings': 0.6, 'russian': 0.4, 'hiding': 0.2, 'police': 0.2, 'sick': 0.2, 'polish': 0.0}"
667,RG-50.042.0008,"{'camp': 12.0, 'family': 11.2, 'government': 7.1, 'war': 6.4, 'fear': 5.5, 'food': 4.7, 'school': 4.7, 'Nazi': 4.4, 'Jewish': 4.0, 'ghetto': 3.6, 'hunger': 3.6, 'army': 3.6, 'hospital': 3.5, 'religion': 3.0, 'hiding': 2.7, 'survive': 2.6, 'shooting': 2.4, 'work': 2.3, 'relocation': 2.0, 'kill': 1.7, 'police': 1.5, 'aid': 1.4, 'buildings': 1.4, 'prisoners': 1.2, 'synagogue': 1.2, 'sick': 0.8, 'american': 0.6, 'russian': 0.5, 'polish': 0.3}"
668,RG-50.042.0009,"{'camp': 21.7, 'food': 9.5, 'family': 8.4, 'government': 8.1, 'fear': 7.7, 'war': 4.7, 'hunger': 3.8, 'hospital': 3.2, 'religion': 3.2, 'work': 3.2, 'ghetto': 2.9, 'kill': 2.9, 'shooting': 2.7, 'Jewish': 2.5, 'prisoners': 2.3, 'school': 2.3, 'aid': 1.8, 'hiding': 1.6, 'Nazi': 1.6, 'army': 1.6, 'relocation': 1.4, 'american': 0.9, 'polish': 0.5, 'survive': 0.5, 'buildings': 0.5, 'police': 0.2, 'russian': 0.2, 'sick': 0.2, 'synagogue': 0.2}"
669,RG-50.042.0010,"{'camp': 21.3, 'food': 9.0, 'fear': 8.4, 'family': 8.2, 'hunger': 6.7, 'government': 5.2, 'shooting': 4.8, 'war': 4.4, 'hospital': 4.0, 'Nazi': 3.8, 'work': 3.6, 'Jewish': 2.9, 'school': 2.7, 'religion': 2.1, 'sick': 2.1, 'kill': 1.9, 'aid': 1.7, 'relocation': 1.0, 'army': 1.0, 'police': 0.8, 'survive': 0.8, 'buildings': 0.8, 'hiding': 0.6, 'prisoners': 0.6, 'ghetto': 0.4, 'polish': 0.4, 'american': 0.4, 'synagogue': 0.2, 'russian': 0.0}"
670,RG-50.042.0011,"{'family': 11.1, 'camp': 9.7, 'fear': 8.4, 'food': 7.2, 'government': 6.7, 'war': 6.7, 'hunger': 6.3, 'school': 6.3, 'Jewish': 4.9, 'religion': 4.7, 'Nazi': 4.6, 'work': 3.0, 'hospital': 2.6, 'hiding': 1.8, 'army': 1.8, 'ghetto': 1.6, 'survive': 1.6, 'shooting': 1.4, 'synagogue': 1.4, 'aid': 1.4, 'kill': 1.2, 'buildings': 1.2, 'prisoners': 1.1, 'police': 0.9, 'american': 0.9, 'relocation': 0.7, 'russian': 0.5, 'polish': 0.2, 'sick': 0.2}"
671,RG-50.042.0012,"{'camp': 13.6, 'family': 11.8, 'food': 8.6, 'Jewish': 6.5, 'fear': 5.3, 'kill': 4.9, 'ghetto': 4.3, 'government': 4.1, 'hunger': 4.0, 'hospital': 3.5, 'work': 3.4, 'religion': 3.0, 'war': 2.9, 'relocation': 2.7, 'synagogue': 2.7, 'army': 2.7, 'Nazi': 2.3, 'school': 1.8, 'shooting': 1.8, 'hiding': 1.5, 'survive': 1.5, 'prisoners': 1.4, 'aid': 1.3, 'buildings': 1.2, 'police': 0.9, 'sick': 0.8, 'american': 0.7, 'polish': 0.5, 'russian': 0.4}"
672,RG-50.042.0013,"{'camp': 17.6, 'food': 8.7, 'family': 8.5, 'fear': 6.1, 'hospital': 5.5, 'work': 4.6, 'army': 4.0, 'Jewish': 3.8, 'government': 3.5, 'hunger': 3.5, 'kill': 3.2, 'religion': 2.7, 'survive': 2.7, 'prisoners': 2.6, 'war': 2.6, 'school': 2.4, 'ghetto': 2.3, 'Nazi': 2.3, 'shooting': 2.1, 'aid': 2.1, 'police': 2.0, 'relocation': 1.7, 'sick': 1.7, 'buildings': 1.5, 'synagogue': 1.1, 'hiding': 0.9, 'polish': 0.5, 'russian': 0.0, 'american': 0.0}"
673,RG-50.042.0014,"{'camp': 15.5, 'family': 7.1, 'food': 7.1, 'fear': 6.3, 'shooting': 5.5, 'government': 5.2, 'school': 4.2, 'hunger': 3.9, 'Jewish': 3.6, 'religion': 3.4, 'war': 3.4, 'army': 3.4, 'kill': 3.2, 'ghetto': 3.1, 'buildings': 3.1, 'hiding': 2.6, 'Nazi': 2.6, 'survive': 2.6, 'work': 2.6, 'relocation': 2.4, 'hospital': 1.9, 'aid': 1.8, 'prisoners': 1.6, 'synagogue': 1.1, 'police': 0.6, 'russian': 0.6, 'sick': 0.6, 'polish': 0.5, 'american': 0.3}"
674,RG-50.042.0015,"{'government': 16.3, 'hospital': 9.3, 'Nazi': 9.3, 'camp': 9.3, 'family': 8.1, 'food': 8.1, 'school': 8.1, 'fear': 7.0, 'Jewish': 7.0, 'prisoners': 3.5, 'war': 3.5, 'work': 3.5, 'army': 2.3, 'hunger': 1.2, 'religion': 1.2, 'sick': 1.2, 'american': 1.2, 'ghetto': 0.0, 'hiding': 0.0, 'kill': 0.0, 'police': 0.0, 'polish': 0.0, 'relocation': 0.0, 'russian': 0.0, 'shooting': 0.0, 'survive': 0.0, 'synagogue': 0.0, 'aid': 0.0, 'buildings': 0.0}"
675,RG-50.042.0016,"{'camp': 26.2, 'government': 7.7, 'prisoners': 7.3, 'Nazi': 6.3, 'family': 5.3, 'hunger': 5.3, 'fear': 5.1, 'war': 4.3, 'hospital': 3.7, 'food': 3.5, 'school': 3.5, 'work': 2.8, 'Jewish': 2.4, 'army': 2.4, 'survive': 2.2, 'religion': 1.8, 'ghetto': 1.6, 'buildings': 1.4, 'relocation': 1.2, 'shooting': 1.2, 'american': 1.2, 'police': 1.0, 'hiding': 0.8, 'kill': 0.6, 'polish': 0.6, 'aid': 0.4, 'russian': 0.2, 'synagogue': 0.2, 'sick': 0.0}"
676,RG-50.042.0017,"{'food': 13.3, 'family': 13.0, 'fear': 9.3, 'camp': 8.2, 'war': 5.6, 'school': 5.2, 'Jewish': 4.5, 'hunger': 4.2, 'ghetto': 3.3, 'government': 2.7, 'hospital': 2.7, 'aid': 2.7, 'religion': 2.5, 'work': 2.5, 'hiding': 2.3, 'Nazi': 2.3, 'survive': 1.9, 'army': 1.8, 'buildings': 1.8, 'kill': 1.5, 'shooting': 1.5, 'polish': 1.2, 'relocation': 1.2, 'prisoners': 1.1, 'sick': 1.1, 'synagogue': 1.1, 'police': 0.8, 'american': 0.4, 'russian': 0.1}"
677,RG-50.042.0018,"{'fear': 14.9, 'camp': 13.0, 'family': 11.5, 'food': 10.9, 'school': 5.9, 'Jewish': 4.2, 'hunger': 4.0, 'war': 4.0, 'kill': 3.6, 'religion': 3.4, 'government': 2.7, 'hospital': 2.5, 'aid': 2.5, 'survive': 2.3, 'sick': 2.1, 'ghetto': 1.9, 'Nazi': 1.9, 'work': 1.5, 'shooting': 1.3, 'relocation': 1.0, 'hiding': 0.8, 'police': 0.8, 'prisoners': 0.8, 'buildings': 0.8, 'synagogue': 0.6, 'army': 0.6, 'polish': 0.4, 'russian': 0.0, 'american': 0.0}"
678,RG-50.042.0019,"{'camp': 17.6, 'family': 11.4, 'food': 7.1, 'fear': 4.6, 'government': 4.3, 'hospital': 4.3, 'hunger': 4.1, 'shooting': 4.1, 'war': 4.1, 'ghetto': 3.9, 'kill': 3.9, 'Nazi': 3.7, 'relocation': 3.7, 'survive': 3.0, 'school': 2.7, 'aid': 2.3, 'Jewish': 2.1, 'prisoners': 2.1, 'work': 1.8, 'hiding': 1.6, 'police': 1.6, 'religion': 1.1, 'army': 1.1, 'russian': 0.9, 'buildings': 0.9, 'sick': 0.7, 'polish': 0.5, 'american': 0.5, 'synagogue': 0.2}"
679,RG-50.042.0020,"{'camp': 20.2, 'fear': 13.1, 'family': 11.6, 'food': 8.0, 'hunger': 4.3, 'school': 4.0, 'shooting': 3.4, 'survive': 3.4, 'government': 3.1, 'war': 3.1, 'kill': 2.8, 'army': 2.4, 'hospital': 2.1, 'Jewish': 2.1, 'religion': 2.1, 'work': 1.8, 'buildings': 1.8, 'polish': 1.5, 'aid': 1.5, 'ghetto': 1.2, 'hiding': 1.2, 'relocation': 1.2, 'prisoners': 0.9, 'sick': 0.9, 'police': 0.6, 'synagogue': 0.6, 'Nazi': 0.3, 'russian': 0.3, 'american': 0.3}"
680,RG-50.042.0021,"{'camp': 15.0, 'food': 10.9, 'war': 8.3, 'fear': 7.5, 'government': 7.0, 'family': 6.7, 'Nazi': 4.7, 'school': 4.1, 'religion': 3.6, 'buildings': 3.6, 'work': 3.4, 'hunger': 2.8, 'hospital': 2.6, 'kill': 2.6, 'Jewish': 2.3, 'shooting': 2.3, 'ghetto': 1.8, 'prisoners': 1.8, 'relocation': 1.3, 'survive': 1.3, 'police': 1.0, 'sick': 1.0, 'synagogue': 1.0, 'army': 1.0, 'aid': 0.8, 'polish': 0.5, 'american': 0.5, 'hiding': 0.3, 'russian': 0.3}"
681,RG-50.042.0022,"{'camp': 16.8, 'family': 7.7, 'food': 7.0, 'war': 6.8, 'Jewish': 6.1, 'government': 5.9, 'Nazi': 5.2, 'fear': 4.6, 'shooting': 4.1, 'ghetto': 3.7, 'religion': 3.3, 'aid': 3.3, 'kill': 2.9, 'relocation': 2.6, 'hospital': 2.2, 'hunger': 2.2, 'army': 2.0, 'school': 1.8, 'survive': 1.8, 'work': 1.8, 'police': 1.3, 'synagogue': 1.3, 'polish': 1.1, 'prisoners': 1.1, 'hiding': 0.9, 'russian': 0.9, 'american': 0.7, 'buildings': 0.7, 'sick': 0.0}"
682,RG-50.042.0023,"{'camp': 13.6, 'food': 10.1, 'family': 10.0, 'fear': 8.5, 'war': 5.9, 'hunger': 4.4, 'kill': 4.1, 'school': 3.6, 'survive': 3.6, 'Nazi': 3.3, 'religion': 3.3, 'Jewish': 3.1, 'government': 2.9, 'shooting': 2.9, 'work': 2.8, 'army': 2.8, 'hospital': 2.5, 'synagogue': 2.0, 'ghetto': 1.8, 'prisoners': 1.5, 'aid': 1.5, 'relocation': 1.1, 'hiding': 1.0, 'buildings': 1.0, 'police': 0.8, 'polish': 0.8, 'sick': 0.7, 'russian': 0.5, 'american': 0.0}"
683,RG-50.042.0024,"{'family': 14.8, 'fear': 10.7, 'camp': 10.1, 'food': 7.9, 'war': 6.2, 'school': 5.1, 'government': 4.1, 'Jewish': 4.0, 'hunger': 3.9, 'religion': 3.7, 'prisoners': 3.4, 'hospital': 2.8, 'survive': 2.6, 'work': 2.6, 'shooting': 2.3, 'ghetto': 2.1, 'army': 2.1, 'aid': 1.6, 'relocation': 1.5, 'buildings': 1.3, 'Nazi': 1.2, 'kill': 1.1, 'synagogue': 1.0, 'american': 1.0, 'polish': 0.9, 'police': 0.6, 'sick': 0.5, 'hiding': 0.4, 'russian': 0.3}"
684,RG-50.042.0025,"{'camp': 12.3, 'family': 10.0, 'government': 8.5, 'fear': 7.4, 'food': 7.0, 'Jewish': 5.7, 'hospital': 4.7, 'religion': 4.5, 'war': 4.0, 'school': 3.4, 'hunger': 3.2, 'work': 3.2, 'kill': 3.0, 'aid': 3.0, 'shooting': 2.3, 'survive': 2.1, 'ghetto': 1.9, 'Nazi': 1.7, 'army': 1.7, 'buildings': 1.7, 'relocation': 1.5, 'american': 1.3, 'polish': 1.1, 'prisoners': 1.1, 'hiding': 0.9, 'police': 0.9, 'russian': 0.8, 'synagogue': 0.8, 'sick': 0.2}"
685,RG-50.042.0026,"{'fear': 11.8, 'family': 10.4, 'food': 8.9, 'camp': 8.0, 'school': 7.7, 'hiding': 6.0, 'war': 6.0, 'government': 5.8, 'hospital': 5.1, 'Jewish': 4.6, 'religion': 3.1, 'Nazi': 2.9, 'hunger': 2.4, 'army': 2.2, 'ghetto': 1.9, 'survive': 1.9, 'aid': 1.9, 'shooting': 1.7, 'work': 1.7, 'kill': 1.2, 'prisoners': 1.2, 'police': 1.0, 'american': 1.0, 'relocation': 0.7, 'polish': 0.2, 'russian': 0.2, 'synagogue': 0.2, 'buildings': 0.2, 'sick': 0.0}"
686,RG-50.042.0027,"{'camp': 10.2, 'family': 8.2, 'war': 7.9, 'fear': 7.3, 'government': 7.1, 'food': 6.8, 'Jewish': 6.5, 'religion': 5.1, 'relocation': 5.1, 'Nazi': 4.5, 'ghetto': 4.2, 'school': 4.0, 'army': 3.4, 'hunger': 2.5, 'aid': 2.5, 'hiding': 2.3, 'survive': 2.3, 'work': 2.3, 'shooting': 1.7, 'american': 1.7, 'synagogue': 1.1, 'hospital': 0.8, 'police': 0.8, 'prisoners': 0.8, 'kill': 0.6, 'russian': 0.3, 'polish': 0.0, 'sick': 0.0, 'buildings': 0.0}"
687,RG-50.042.0028,"{'camp': 16.3, 'fear': 8.4, 'family': 7.4, 'school': 7.4, 'food': 7.2, 'war': 6.8, 'hunger': 6.3, 'hospital': 4.3, 'government': 3.6, 'survive': 3.4, 'Jewish': 2.8, 'prisoners': 2.5, 'religion': 2.5, 'ghetto': 2.3, 'aid': 2.3, 'Nazi': 2.2, 'work': 2.2, 'relocation': 1.9, 'shooting': 1.8, 'army': 1.8, 'sick': 1.7, 'kill': 1.4, 'buildings': 1.2, 'hiding': 0.7, 'russian': 0.6, 'synagogue': 0.6, 'american': 0.3, 'police': 0.1, 'polish': 0.0}"
688,RG-50.042.0029,"{'camp': 16.9, 'food': 9.0, 'family': 8.4, 'school': 6.9, 'fear': 6.4, 'war': 6.1, 'hunger': 4.6, 'religion': 4.3, 'work': 4.0, 'government': 3.5, 'Jewish': 3.2, 'hiding': 2.7, 'hospital': 2.7, 'Nazi': 2.6, 'prisoners': 2.3, 'survive': 2.3, 'buildings': 2.3, 'aid': 2.0, 'shooting': 1.5, 'sick': 1.4, 'army': 1.4, 'ghetto': 1.2, 'russian': 0.9, 'kill': 0.8, 'polish': 0.8, 'relocation': 0.6, 'american': 0.6, 'synagogue': 0.5, 'police': 0.3}"
689,RG-50.042.0030,"{'camp': 15.0, 'fear': 10.8, 'family': 9.2, 'food': 8.8, 'school': 6.0, 'hunger': 5.1, 'survive': 4.5, 'war': 4.5, 'government': 4.3, 'hospital': 2.9, 'ghetto': 2.7, 'religion': 2.7, 'work': 2.7, 'Jewish': 2.5, 'Nazi': 2.3, 'hiding': 2.0, 'aid': 2.0, 'shooting': 1.8, 'buildings': 1.8, 'relocation': 1.6, 'police': 1.3, 'kill': 1.1, 'american': 0.9, 'army': 0.9, 'polish': 0.7, 'prisoners': 0.7, 'sick': 0.7, 'russian': 0.4, 'synagogue': 0.0}"
690,RG-50.042.0031,"{'camp': 17.9, 'family': 8.2, 'food': 7.9, 'hospital': 5.8, 'religion': 4.8, 'shooting': 4.5, 'ghetto': 4.2, 'fear': 3.9, 'Jewish': 3.9, 'war': 3.9, 'government': 3.6, 'school': 3.3, 'work': 3.0, 'aid': 3.0, 'Nazi': 2.7, 'hunger': 2.4, 'prisoners': 2.4, 'army': 2.4, 'buildings': 2.4, 'kill': 1.5, 'sick': 1.5, 'survive': 1.5, 'synagogue': 1.2, 'hiding': 0.9, 'relocation': 0.9, 'police': 0.6, 'russian': 0.6, 'polish': 0.3, 'american': 0.3}"
691,RG-50.042.0032,"{'camp': 19.7, 'government': 16.3, 'fear': 6.9, 'Nazi': 6.6, 'family': 6.1, 'food': 5.3, 'war': 5.3, 'school': 4.8, 'Jewish': 3.8, 'religion': 3.4, 'hunger': 3.1, 'hospital': 2.1, 'shooting': 2.1, 'army': 2.1, 'survive': 2.0, 'work': 1.8, 'prisoners': 1.5, 'american': 1.5, 'buildings': 1.3, 'relocation': 0.8, 'ghetto': 0.7, 'police': 0.7, 'synagogue': 0.5, 'hiding': 0.3, 'kill': 0.3, 'russian': 0.3, 'sick': 0.3, 'aid': 0.3, 'polish': 0.2}"
692,RG-50.106.0001,"{'camp': 16.6, 'family': 11.9, 'religion': 11.8, 'food': 9.7, 'war': 6.2, 'Jewish': 4.5, 'survive': 4.1, 'school': 4.0, 'buildings': 2.7, 'ghetto': 2.6, 'work': 2.6, 'hospital': 2.5, 'government': 2.2, 'army': 1.9, 'fear': 1.8, 'hiding': 1.7, 'shooting': 1.7, 'sick': 1.6, 'aid': 1.6, 'relocation': 1.5, 'Nazi': 1.4, 'prisoners': 1.3, 'hunger': 1.0, 'kill': 0.9, 'synagogue': 0.8, 'polish': 0.5, 'russian': 0.3, 'american': 0.3, 'police': 0.2}"
693,RG-50.106.0002,"{'camp': 17.6, 'family': 10.9, 'food': 9.1, 'war': 5.1, 'ghetto': 4.5, 'Jewish': 4.5, 'school': 4.2, 'government': 4.0, 'fear': 3.7, 'religion': 3.5, 'survive': 3.4, 'hospital': 2.9, 'relocation': 2.8, 'work': 2.8, 'army': 2.8, 'hiding': 2.2, 'buildings': 2.2, 'kill': 2.1, 'aid': 1.8, 'synagogue': 1.5, 'Nazi': 1.4, 'sick': 1.3, 'russian': 1.2, 'hunger': 1.1, 'police': 0.9, 'prisoners': 0.9, 'shooting': 0.6, 'american': 0.5, 'polish': 0.4}"
694,RG-50.106.0003,"{'family': 13.6, 'camp': 12.7, 'food': 8.2, 'school': 5.3, 'war': 5.2, 'ghetto': 4.5, 'work': 4.3, 'fear': 3.9, 'buildings': 3.9, 'Jewish': 3.5, 'religion': 3.5, 'relocation': 3.5, 'survive': 2.9, 'hospital': 2.8, 'government': 2.6, 'army': 2.3, 'aid': 2.2, 'shooting': 2.0, 'hiding': 1.7, 'prisoners': 1.6, 'synagogue': 1.5, 'hunger': 1.4, 'kill': 1.4, 'sick': 1.3, 'american': 1.2, 'russian': 1.0, 'Nazi': 0.9, 'police': 0.7, 'polish': 0.6}"
695,RG-50.106.0005,"{'camp': 24.6, 'family': 10.1, 'war': 9.0, 'ghetto': 6.7, 'food': 5.5, 'fear': 4.1, 'army': 4.1, 'government': 3.8, 'synagogue': 3.5, 'Jewish': 3.2, 'hospital': 2.9, 'school': 2.6, 'religion': 2.0, 'polish': 1.7, 'hiding': 1.4, 'Nazi': 1.4, 'relocation': 1.4, 'shooting': 1.4, 'survive': 1.4, 'buildings': 1.4, 'hunger': 1.2, 'police': 1.2, 'sick': 1.2, 'work': 1.2, 'kill': 0.9, 'aid': 0.9, 'prisoners': 0.6, 'russian': 0.3, 'american': 0.3}"
696,RG-50.106.0006,"{'camp': 18.7, 'family': 15.2, 'food': 8.0, 'fear': 6.1, 'ghetto': 6.1, 'school': 6.1, 'war': 6.0, 'religion': 3.7, 'army': 3.4, 'work': 3.2, 'hospital': 3.1, 'Nazi': 2.8, 'synagogue': 2.5, 'hiding': 2.3, 'Jewish': 1.8, 'buildings': 1.7, 'government': 1.5, 'shooting': 1.3, 'survive': 1.3, 'sick': 1.1, 'aid': 1.1, 'hunger': 1.0, 'relocation': 0.9, 'american': 0.5, 'kill': 0.3, 'polish': 0.1, 'prisoners': 0.1, 'police': 0.0, 'russian': 0.0}"
697,RG-50.106.0007,"{'camp': 23.7, 'family': 11.2, 'food': 8.0, 'ghetto': 5.5, 'war': 5.0, 'school': 3.9, 'work': 3.8, 'hospital': 3.5, 'army': 3.3, 'buildings': 3.2, 'religion': 3.1, 'Jewish': 2.7, 'shooting': 2.4, 'sick': 2.4, 'hunger': 2.3, 'synagogue': 2.0, 'fear': 1.8, 'Nazi': 1.8, 'survive': 1.8, 'government': 1.6, 'prisoners': 1.3, 'relocation': 1.2, 'kill': 1.1, 'american': 1.1, 'police': 0.8, 'hiding': 0.7, 'russian': 0.4, 'aid': 0.2, 'polish': 0.1}"
698,RG-50.106.0008,"{'camp': 21.0, 'family': 10.6, 'food': 7.4, 'war': 4.9, 'Jewish': 4.6, 'relocation': 4.6, 'ghetto': 4.0, 'buildings': 3.9, 'work': 3.7, 'army': 3.7, 'fear': 3.4, 'government': 3.3, 'religion': 2.6, 'hospital': 2.4, 'school': 2.4, 'shooting': 2.1, 'prisoners': 2.0, 'survive': 2.0, 'hunger': 1.9, 'kill': 1.9, 'Nazi': 1.7, 'polish': 1.3, 'synagogue': 1.0, 'russian': 0.7, 'aid': 0.7, 'american': 0.7, 'police': 0.6, 'sick': 0.6, 'hiding': 0.4}"
699,RG-50.106.0009,"{'camp': 20.9, 'family': 11.9, 'food': 7.3, 'ghetto': 6.3, 'war': 6.0, 'religion': 5.0, 'prisoners': 4.0, 'relocation': 3.6, 'school': 3.0, 'work': 3.0, 'fear': 2.9, 'survive': 2.8, 'army': 2.5, 'hospital': 2.4, 'Jewish': 2.4, 'buildings': 2.3, 'hunger': 2.0, 'hiding': 1.3, 'Nazi': 1.3, 'police': 1.3, 'synagogue': 1.3, 'shooting': 1.1, 'government': 1.0, 'aid': 1.0, 'russian': 0.9, 'kill': 0.8, 'polish': 0.7, 'sick': 0.6, 'american': 0.6}"
700,RG-50.106.0010,"{'family': 15.4, 'food': 13.2, 'camp': 9.2, 'Jewish': 5.4, 'school': 5.1, 'war': 4.6, 'ghetto': 4.0, 'survive': 3.8, 'army': 3.6, 'fear': 3.4, 'religion': 3.4, 'buildings': 3.2, 'hospital': 3.1, 'work': 2.8, 'sick': 2.5, 'aid': 2.5, 'hiding': 2.0, 'hunger': 1.8, 'Nazi': 1.7, 'relocation': 1.7, 'synagogue': 1.7, 'government': 1.6, 'shooting': 1.5, 'kill': 0.7, 'police': 0.7, 'prisoners': 0.6, 'american': 0.5, 'russian': 0.3, 'polish': 0.2}"
701,RG-50.106.0011,"{'camp': 21.4, 'family': 15.7, 'ghetto': 8.0, 'food': 7.0, 'war': 5.6, 'religion': 3.5, 'Jewish': 3.2, 'school': 3.0, 'survive': 3.0, 'work': 2.9, 'fear': 2.8, 'hospital': 2.2, 'army': 2.2, 'buildings': 2.2, 'hunger': 2.0, 'synagogue': 2.0, 'government': 1.9, 'relocation': 1.6, 'shooting': 1.3, 'hiding': 1.2, 'Nazi': 1.1, 'prisoners': 1.1, 'aid': 1.1, 'sick': 1.0, 'polish': 0.9, 'russian': 0.7, 'kill': 0.6, 'american': 0.4, 'police': 0.3}"
702,RG-50.106.0013,"{'camp': 21.1, 'family': 10.6, 'food': 6.1, 'ghetto': 6.1, 'hospital': 6.1, 'army': 5.6, 'war': 4.5, 'fear': 4.2, 'religion': 4.2, 'school': 4.2, 'government': 3.2, 'prisoners': 2.2, 'work': 2.2, 'buildings': 2.2, 'aid': 2.0, 'Jewish': 1.8, 'survive': 1.8, 'Nazi': 1.6, 'shooting': 1.6, 'american': 1.6, 'hiding': 1.4, 'kill': 1.1, 'synagogue': 1.1, 'relocation': 0.9, 'hunger': 0.7, 'sick': 0.7, 'police': 0.5, 'russian': 0.4, 'polish': 0.2}"
703,RG-50.106.0015,"{'camp': 16.5, 'food': 11.4, 'family': 7.8, 'work': 5.0, 'ghetto': 4.8, 'school': 4.5, 'war': 4.2, 'fear': 4.1, 'government': 3.7, 'hospital': 3.7, 'army': 3.7, 'religion': 3.3, 'survive': 3.2, 'Jewish': 2.7, 'sick': 2.6, 'prisoners': 2.3, 'shooting': 2.3, 'buildings': 2.2, 'hunger': 2.0, 'Nazi': 2.0, 'relocation': 1.9, 'synagogue': 1.6, 'hiding': 1.2, 'aid': 1.2, 'kill': 0.7, 'american': 0.6, 'police': 0.3, 'russian': 0.3, 'polish': 0.2}"
704,RG-50.106.0016,"{'family': 12.0, 'camp': 11.9, 'food': 7.2, 'war': 6.9, 'ghetto': 5.2, 'school': 5.2, 'fear': 5.1, 'Jewish': 4.6, 'government': 4.2, 'religion': 3.5, 'army': 3.4, 'buildings': 3.2, 'survive': 3.1, 'relocation': 2.6, 'shooting': 2.6, 'work': 2.3, 'hiding': 2.2, 'hunger': 2.1, 'hospital': 2.0, 'Nazi': 1.5, 'aid': 1.3, 'prisoners': 1.2, 'russian': 1.2, 'synagogue': 1.2, 'kill': 1.1, 'police': 1.1, 'american': 1.0, 'polish': 0.7, 'sick': 0.5}"
705,RG-50.106.0017,"{'family': 21.6, 'camp': 21.6, 'food': 7.4, 'army': 7.4, 'government': 5.1, 'ghetto': 3.4, 'relocation': 3.4, 'war': 3.4, 'hiding': 2.8, 'hospital': 2.8, 'Jewish': 2.3, 'Nazi': 2.3, 'survive': 2.3, 'aid': 2.3, 'fear': 1.7, 'polish': 1.7, 'religion': 1.7, 'hunger': 1.1, 'prisoners': 1.1, 'school': 1.1, 'work': 1.1, 'russian': 0.6, 'shooting': 0.6, 'sick': 0.6, 'buildings': 0.6, 'kill': 0.0, 'police': 0.0, 'synagogue': 0.0, 'american': 0.0}"
706,RG-50.106.0019,"{'camp': 15.7, 'family': 13.3, 'ghetto': 6.4, 'food': 6.3, 'war': 5.3, 'religion': 4.2, 'school': 4.2, 'work': 3.9, 'hospital': 3.8, 'survive': 3.6, 'fear': 3.5, 'Jewish': 3.5, 'army': 3.3, 'synagogue': 3.0, 'Nazi': 2.5, 'buildings': 2.5, 'government': 2.0, 'shooting': 1.8, 'hiding': 1.7, 'hunger': 1.5, 'aid': 1.5, 'prisoners': 1.4, 'kill': 1.2, 'american': 1.0, 'relocation': 0.9, 'sick': 0.9, 'russian': 0.6, 'polish': 0.4, 'police': 0.3}"
